1924-07-12,175427,117.571,0,0
1924-07-12,175733,72.514,0,8
1924-07-12,175893,112.954,0,8
1924-07-12,176520,74.513,0,6
1924-07-12,176880,118.773,0,9
1924-07-12,177747,115.426,0,4
1924-07-12,181973,80.6,0,6
1924-07-12,183120,120.929,0,9
1924-07-12,186600,213.448,0,8
1924-07-12,188400,71.88,0,3
1924-07-12,189133,71.063,0,1
1924-08-31,150909,90.951,0,0
1924-12-18,166699,80.039,0,2
1924-12-18,166750,127.159,0,9
1924-12-31,173375,92.245,0,0
1924-12-31,177348,68.673,0,4
1925-01-01,168086,72.424,0,11
1925-01-01,188631,73.344,0,3
1925-01-01,206982,81.297,0,7
1925-01-01,211932,131.828,0,1
1925-01-01,217261,76.279,0,0
1925-01-01,217575,76.375,0,5
1925-01-01,221572,62.307,0,1
1925-01-01,226639,90.865,0,10
1925-01-01,228416,83.576,0,10
1925-01-01,229017,114.784,0,8
1925-01-01,241608,74.673,0,1
1925-01-01,243854,101.202,0,5
1925-01-01,244690,89.642,0,8
1925-01-01,251691,73.506,0,10
1925-01-01,252762,179.469,0,1
1925-01-01,254329,78.747,0,2
1925-01-01,264256,78.888,0,6
1925-01-01,264700,81.784,0,7
1925-04-25,112800,83.379,0,7
1925-04-25,117533,71.589,0,3
1925-04-25,125107,115.904,0,6
1925-04-25,129293,116.449,0,3
1925-04-25,131720,66.493,0,4
1925-04-25,133013,74.423,0,6
1925-04-25,135200,65.139,0,4
1925-04-25,136067,123.55,0,5
1925-04-25,139480,80.733,0,6
1925-04-25,143227,74.344,0,5
1925-04-25,143693,120.634,0,2
1925-04-25,145573,94.007,0,4
1925-04-25,146907,126.886,0,1
1925-04-25,150173,122.354,0,4
1925-04-25,151760,100.019,0,2
1925-04-25,152653,127.287,0,6
1925-04-25,157160,128.092,0,2
1925-04-25,157227,118.97,0,9
1925-04-25,159160,122.18,0,2
1925-04-25,159680,118.373,0,6
1925-04-25,163920,113.2,0,10
1925-04-25,164387,95.38,0,9
1925-04-25,166147,75.081,0,11
1925-04-25,170333,113.544,0,9
1925-04-25,171320,63.757,0,8
1925-04-25,171547,110.983,0,6
1925-04-25,175200,119.978,0,8
1925-04-25,176120,134.189,0,6
1925-04-25,176360,74.283,0,6
1925-04-25,176680,131.867,0,6
1925-04-25,178253,131.868,0,10
1925-04-25,179827,67.319,0,6
1925-04-25,181187,125.436,0,5
1925-04-25,181440,125.097,0,7
1925-04-25,184720,95.57,0,11
1925-04-25,187253,61.298,0,9
1925-04-25,187453,76.274,0,6
1925-04-25,196027,130.607,0,9
